Technology	CVE-ID	Summary	Vulnerability Score	Date	Risk Score	cvss_id	Month	Year
CONFIRM	CVE-2015-0464	Unspecified vulnerability in the Oracle Transportation Management component in Oracle Supply Chain Products Suite 6.1, 6.2, 6.3.0, 6.3.1, 6.3.2, 6.3.3, 6.3.4, 6.3.5, and 6.3.6 allows remote attackers to affect confidentiality via unknown vectors related to Security.	5	4/16/15	2.5	583	Apr	15
CONFIRM	CVE-2015-0465	Unspecified vulnerability in the Oracle Transportation Management component in Oracle Supply Chain Products Suite 6.1, 6.2, 6.3.0, 6.3.1, 6.3.2, 6.3.3, 6.3.4, 6.3.5, and 6.3.6 allows remote authenticated users to affect confidentiality via unknown vectors related to UI Infrastructure.	4	4/16/15	2	584	Apr	15
CONFIRM	CVE-2015-0466	Unspecified vulnerability in the Oracle Retail Back Office component in Oracle Retail Applications 12.0, 12.0IN, 13.0, 13.1, 13.2, 13.3, 13.4, 14.0, and 14.1 allows remote attackers to affect integrity via unknown vectors.	4.3	4/17/15	2.15	585	Apr	15
CONFIRM	CVE-2015-0467	Unspecified vulnerability in the PeopleSoft Enterprise HCM Talent Acquisition Manager component in Oracle PeopleSoft Products 9.1 and 9.2 allows remote attackers to affect integrity via unknown vectors related to Security.	4.3	7/16/15	2.15	586	Jul	15
CONFIRM	CVE-2015-0468	Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, and 12.1.0.1 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors.	6	7/16/15	3	587	Jul	15
CONFIRM	CVE-2015-0469	Unspecified vulnerability in Oracle Java SE 5.0u81, 6u91, 7u76, and 8u40 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to 2D.	10	4/16/15	5	588	Apr	15
SUSE	CVE-2015-0470	Unspecified vulnerability in Oracle Java SE 8u40 allows remote attackers to affect integrity via unknown vectors related to Hotspot.	4.3	4/16/15	2.15	589	Apr	15
CONFIRM	CVE-2015-0471	Unspecified vulnerability in Oracle Sun Solaris 10 and 11.2 allows local users to affect confidentiality, integrity, and availability via unknown vectors related to libelfsign.	4.4	4/16/15	2.2	590	Apr	15
CONFIRM	CVE-2015-0472	Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.53 and 8.54 allows remote authenticated users to affect integrity via vectors related to PIA Core Technology, a different vulnerability than CVE-2015-0487.	3.5	4/17/15	1.75	591	Apr	15
CONFIRM	CVE-2015-0473	Unspecified vulnerability in the Enterprise Manager Base Platform component in Oracle Enterprise Manager Grid Control MOS 12.1.0.5 and 12.1.0.6 allows remote attackers to affect integrity via unknown vectors related to My Oracle Support Plugin.	4.3	4/17/15	2.15	592	Apr	15
CONFIRM	CVE-2015-0474	Unspecified vulnerability in the Oracle Outside In Technology component in Oracle Fusion Middleware 8.4.1, 8.5.0, and 8.5.1 allows local users to affect availability via unknown vectors related to Outside In Filters, a different vulnerability than CVE-2015-0493.	1.5	4/17/15	0.75	593	Apr	15
CONFIRM	CVE-2015-0475	Unspecified vulnerability in the JD Edwards EnterpriseOne Technology component in Oracle JD Edwards Products 9.1 allows remote authenticated users to affect confidentiality via unknown vectors related to Web Runtime Security.	4	4/17/15	2	594	Apr	15
CONFIRM	CVE-2015-0476	Unspecified vulnerability in the SQL Trace Analyzer component in Oracle Support Tools before 12.1.11 allows remote authenticated users to affect confidentiality and integrity via unknown vectors.	5.5	4/17/15	2.75	595	Apr	15
CONFIRM	CVE-2015-0477	Unspecified vulnerability in Oracle Java SE 5.0u81, 6u91, 7u76, and 8u40 allows remote attackers to affect integrity via unknown vectors related to Beans.	4.3	11/13/15	2.15	596	Nov	15
CONFIRM	CVE-2015-0478	Unspecified vulnerability in Oracle Java SE 5.0u81, 6u91, 7u76, and 8u40, and JRockit R28.3.5, allows remote attackers to affect confidentiality via vectors related to JCE.	4.3	4/16/15	2.15	597	Apr	15
CONFIRM	CVE-2015-0479	Unspecified vulnerability in the XDK and XDB - XML Database component in Oracle Database Server 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect availability via unknown vectors.	4	4/17/15	2	598	Apr	15
CONFIRM	CVE-2015-0480	Unspecified vulnerability in Oracle Java SE 5.0u81, 6u91, 7u76, and 8u40 allows remote attackers to affect integrity and availability via unknown vectors related to Tools.	5.8	4/16/15	2.9	599	Apr	15
CONFIRM	CVE-2015-0482	Unspecified vulnerability in the Oracle WebLogic Server component in Oracle Fusion Middleware 12.1.2.0 and 12.1.3.0 allows remote authenticated users to affect confidentiality, integrity, and availability via vectors related to WLS-WebServices.	6	4/17/15	3	600	Apr	15
CONFIRM	CVE-2015-0483	Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect integrity via unknown vectors.	4	4/17/15	2	601	Apr	15
SUSE	CVE-2015-0484	Unspecified vulnerability in Oracle Java SE 7u76 and 8u40, and Java FX 2.2.76, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-0492.	6.8	4/6/16	3.4	602	Apr	16
CONFIRM	CVE-2015-0485	Unspecified vulnerability in the PeopleSoft Enterprise SCM Strategic Sourcing component in Oracle PeopleSoft Products 9.1 and 9.2 allows remote authenticated users to affect confidentiality via unknown vectors related to Security.	3.5	4/17/15	1.75	603	Apr	15
SUSE	CVE-2015-0486	Unspecified vulnerability in Oracle Java SE 8u40 allows remote attackers to affect confidentiality via unknown vectors related to Deployment.	5	8/10/15	2.5	604	Aug	15
CONFIRM	CVE-2015-0487	Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.53 and 8.54 allows remote authenticated users to affect integrity via vectors related to PIA Core Technology, a different vulnerability than CVE-2015-0472.	4	4/17/15	2	605	Apr	15
CONFIRM	CVE-2015-0488	Unspecified vulnerability in Oracle Java SE 5.0u81, 6u91, 7u76, and 8u40, and JRockit R28.3.5, allows remote attackers to affect availability via vectors related to JSSE.	5	8/10/15	2.5	606	Aug	15
CONFIRM	CVE-2015-0489	Unspecified vulnerability in the Application Management Pack for Oracle E-Business Suite component in Oracle E-Business Suite AMP 121030 and 121020 allows local users to affect confidentiality via vectors related to EBS Plugin.	1.2	4/21/15	0.6	607	Apr	15
CONFIRM	CVE-2015-0490	Unspecified vulnerability in the Oracle Agile Engineering Data Management component in Oracle Supply Chain Products Suite 6.1.3.0 allows remote authenticated users to affect confidentiality and integrity via vectors related to BAS - Base Component.	4.9	4/17/15	2.45	608	Apr	15
SUSE	CVE-2015-0491	Unspecified vulnerability in Oracle Java SE 5.0u81, 6u91, 7u76, and 8u40, and Java FX 2.2.76, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to 2D, a different vulnerability than CVE-2015-0459.	10	8/10/15	5	609	Aug	15
SUSE	CVE-2015-0492	Unspecified vulnerability in Oracle Java SE 7u76 and 8u40, and JavaFX 2.2.76, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than CVE-2015-0484.	9.3	3/31/16	4.65	610	Mar	16
CONFIRM	CVE-2015-0493	Unspecified vulnerability in the Oracle Outside In Technology component in Oracle Fusion Middleware 8.4.1, 8.5.0, and 8.5.1 allows local users to affect availability via unknown vectors related to Outside In Filters, a different vulnerability than CVE-2015-0474.	1.5	4/17/15	0.75	611	Apr	15
CONFIRM	CVE-2015-0494	Unspecified vulnerability in the Oracle Retail Central Office component in Oracle Retail Applications 13.1, 13.2, 13.3, 13.4, 14.0, and 14.1 allows remote attackers to affect integrity via unknown vectors.	4.3	4/17/15	2.15	612	Apr	15
CONFIRM	CVE-2015-0495	Unspecified vulnerability in the Oracle Commerce Guided Search / Oracle Commerce Experience Manager component in Oracle Commerce Platform 3.x and 11.x allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Workbench.	7.5	4/20/15	3.75	613	Apr	15
CONFIRM	CVE-2015-0496	Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.53 and 8.54 allows remote authenticated users to affect confidentiality via vectors related to PIA Search Functionality.	4	4/17/15	2	614	Apr	15
CONFIRM	CVE-2015-0497	Unspecified vulnerability in the PeopleSoft Enterprise Portal Interaction Hub component in Oracle PeopleSoft Products 9.1.00 allows remote attackers to affect integrity via unknown vectors related to Enterprise Portal.	4.3	4/17/15	2.15	615	Apr	15
SUSE	CVE-2015-0498	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors related to Replication.	1.7	7/21/15	0.85	616	Jul	15
SUSE	CVE-2015-0499	Unspecified vulnerability in Oracle MySQL Server 5.5.42 and earlier, and 5.6.23 and earlier, allows remote authenticated users to affect availability via unknown vectors related to Server : Federated.	3.5	7/21/15	1.75	617	Jul	15
SUSE	CVE-2015-0500	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors.	4	7/21/15	2	618	Jul	15
CONFIRM	CVE-2015-0501	Unspecified vulnerability in Oracle MySQL Server 5.5.42 and earlier, and 5.6.23 and earlier, allows remote authenticated users to affect availability via unknown vectors related to Server : Compiling.	5.7	10/21/15	2.85	619	Oct	15
CONFIRM	CVE-2015-0502	Unspecified vulnerability in the Siebel UI Framework component in Oracle Siebel CRM 8.1 and 8.2 allows remote attackers to affect integrity via unknown vectors related to Portal Framework.	4.3	4/17/15	2.15	620	Apr	15
SUSE	CVE-2015-0503	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors related to Server : Partition.	4	7/21/15	2	621	Jul	15
CONFIRM	CVE-2015-0504	Unspecified vulnerability in the Oracle Application Object Library component in Oracle E-Business Suite 12.0.6 and 12.1.3 allows remote attackers to affect integrity via unknown vectors related to Error Messages.	2.6	4/17/15	1.3	622	Apr	15
SUSE	CVE-2015-0505	Unspecified vulnerability in Oracle MySQL Server 5.5.42 and earlier, and 5.6.23 and earlier, allows remote authenticated users to affect availability via vectors related to DDL.	3.5	7/21/15	1.75	623	Jul	15
SUSE	CVE-2015-0506	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors related to InnoDB, a different vulnerability than CVE-2015-0508.	3.5	7/21/15	1.75	624	Jul	15
SUSE	CVE-2015-0507	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors related to Server : Memcached.	3.5	7/21/15	1.75	625	Jul	15
SUSE	CVE-2015-0508	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors related to Server : InnoDB, a different vulnerability than CVE-2015-0506.	4	7/21/15	2	626	Jul	15
CONFIRM	CVE-2015-0509	Unspecified vulnerability in the Oracle Hyperion BI+ component in Oracle Hyperion 11.1.2.2 and 11.1.2.3 allows remote attackers to affect integrity via unknown vectors related to Reporting and Analysis.	4.3	4/17/15	2.15	627	Apr	15
CONFIRM	CVE-2015-0510	Unspecified vulnerability in the Oracle Commerce Platform component in Oracle Commerce Platform 9.4, 10.0, and 10.2 allows remote attackers to affect integrity via vectors related to Dynamo Application Framework - HTML Admin User Interface.	4.3	4/17/15	2.15	628	Apr	15
SUSE	CVE-2015-0511	Unspecified vulnerability in Oracle MySQL Server 5.6.23 and earlier allows remote authenticated users to affect availability via unknown vectors related to Server : SP.	2.8	7/21/15	1.4	629	Jul	15
BUGTRAQ	CVE-2015-0512	Open redirect vulnerability in EMC Unisphere Central before 4.0 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via an unspecified parameter.	5.8	9/17/15	2.9	630	Sep	15
BUGTRAQ	CVE-2015-0513	Multiple cross-site scripting (XSS) vulnerabilities in the administrative user interface in EMC M&R (aka Watch4Net) before 6.5u1 and ViPR SRM before 3.6.1 allow remote authenticated users to inject arbitrary web script or HTML by leveraging privileged access to set crafted values of unspecified fields.	3.5	1/22/15	1.75	631	Jan	15
BUGTRAQ	CVE-2015-0514	EMC M&R (aka Watch4Net) before 6.5u1 and ViPR SRM before 3.6.1 might allow remote attackers to obtain cleartext data-center discovery credentials by leveraging certain SRM access to conduct a decryption attack.	5	9/25/15	2.5	632	Sep	15
BUGTRAQ	CVE-2015-0515	Unrestricted file upload vulnerability in EMC M&R (aka Watch4Net) before 6.5u1 and ViPR SRM before 3.6.1 allows remote authenticated users to execute arbitrary code by uploading and then accessing an executable file.	6.5	1/22/15	3.25	633	Jan	15
BUGTRAQ	CVE-2015-0516	Directory traversal vulnerability in EMC M&R (aka Watch4Net) before 6.5u1 and ViPR SRM before 3.6.1 allows remote authenticated users to read arbitrary files via a crafted URL.	4	9/10/15	2	634	Sep	15
BUGTRAQ	CVE-2015-0517	The D2-API component in EMC Documentum D2 3.1 through SP1, 4.0 and 4.1 before 4.1 P22, and 4.2 before P11 places the MD5 hash of an encryption passphrase in log files, which allows remote authenticated users to obtain sensitive information by reading a file.	4	2/17/15	2	635	Feb	15
BUGTRAQ	CVE-2015-0518	The Properties service in the D2FS web-service component in EMC Documentum D2 3.1 through SP1, 4.0 and 4.1 before 4.1 P22, and 4.2 before P11 allows remote authenticated users to obtain superuser privileges via an unspecified method call that modifies group permissions.	9	2/17/15	4.5	636	Feb	15
BUGTRAQ	CVE-2015-0519	The InputAccel Database (IADB) installation process in EMC Captiva Capture 7.0 before patch 25 and 7.1 before patch 13 places a cleartext InputAccel (IA) SQL password in a DAL log file, which allows local users to obtain sensitive information by reading a file.	2.1	2/17/15	1.05	637	Feb	15
MISC	CVE-2015-0521	Cross-site scripting (XSS) vulnerability in EMC RSA Certificate Manager (RCM) before 6.9 build 558 and RSA Registration Manager (RRM) before 6.9 build 558 allows remote authenticated users to inject arbitrary web script or HTML via vectors related to the CMP shared secret parameter.	3.5	9/11/15	1.75	638	Sep	15
MISC	CVE-2015-0522	Cross-site scripting (XSS) vulnerability in EMC RSA Certificate Manager (RCM) before 6.9 build 558 and RSA Registration Manager (RRM) before 6.9 build 558 allows remote attackers to inject arbitrary web script or HTML via vectors related to the email address parameter.	4.3	9/11/15	2.15	639	Sep	15
MISC	CVE-2015-0523	EMC RSA Certificate Manager (RCM) before 6.9 build 558 and RSA Registration Manager (RRM) before 6.9 build 558 allow remote attackers to cause an Administration Server denial of service via an invalid MIME e-mail message with a multipart/* Content-Type header.	7.8	3/12/15	3.9	640	Mar	15
MISC	CVE-2015-0524	SQL injection vulnerability in the Gateway Provisioning service in EMC Secure Remote Services Virtual Edition (ESRS VE) 3.02 and 3.03 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.	7.5	9/10/15	3.75	641	Sep	15
MISC	CVE-2015-0525	The Gateway Provisioning service in EMC Secure Remote Services Virtual Edition (ESRS VE) 3.02 and 3.03 allows remote attackers to execute arbitrary OS commands via unspecified vectors.	7.5	9/10/15	3.75	642	Sep	15
